wallet_address,bot_type,confidence,trades,buys,sells,mints_traded,mean_buy_sol,median_hold_sec,mean_cu_price,cluster_size,burst_follow_rate,signature,reasons
49ArUXdMspPpvFvetQCtonTMigjJopGWGyqaNnxZSJhV,sybil,0.500,4,2,2,2,0.0294,35.0,75000,10,0.000,Sybil cluster (10 wallets) | 0.0294 SOL avg,Funding cluster: 10 wallets
2CUhqsVx6wSN4qfRoQrnaQ6VSn1ghaUvdjzGSmsb1Yki,sybil,0.501,4,2,2,2,0.0196,35.0,75000,8,0.000,Sybil cluster (8 wallets) | 0.0196 SOL avg,Funding cluster: 8 wallets; Micro-buys: 0.0196 SOL median
8o55hhkhGSbwimW6bzMmpKfALr4ZywByu3wkaWrcd4b7,metric_bot,0.549,6,4,2,2,0.5779,372.3,666666,7,1.000,Metric bot (100% burst-triggered) | 372s hold,Template CU: variance=0
777v54Egnk2vaVJKGVduoyvgE22X8QNFUFnQqqvZk777,metric_bot,0.549,6,4,2,2,0.5519,372.3,666666,4,1.000,Metric bot (100% burst-triggered) | 372s hold,Template CU: variance=0
5TAM4iFWez9jgX6VfzeXKEtXrbQ5zbgQeW3QebQpciuv,sybil,0.519,9,5,4,2,0.0117,142.7,2520582,19,0.000,Sybil cluster (19 wallets) | 0.0117 SOL avg,Funding cluster: 19 wallets; Micro-buys: 0.0098 SOL median
D6534RE77dpXVJf4h11aaaeMndz7xzfwJ82vWe1jSKY2,metric_bot,0.504,10,7,3,2,0.0300,1324.2,246493,3,0.429,Metric bot (43% burst-triggered) | 1324s hold,
HREETwebBLEKsEC7qJe4dVfqSYuGykkNMVWKsZkTVYWX,deployer,1.000,2,1,1,1,1.0000,34.7,0,1,0.000,Deployer (1 tokens),Created 1 token(s)
2i27uEHaEYe2Cjw3DXAKvhUdmA1HW6821nuNfZgFPR5k,deployer,1.000,4,3,1,2,0.1243,1918.7,4856849,1,0.000,Deployer (2 tokens),Created 1 token(s)
AQM3bVBfyvVCQrTHiWocVDREFvY4GT2dEG8a3gK5ApUn,sybil,0.500,4,2,2,2,0.0636,62.7,501666,19,0.000,Sybil cluster (19 wallets) | 0.0636 SOL avg,Funding cluster: 19 wallets
FifbvADzjTsCFbTsCSvSYHpUVQQiUQCkUsELvU7zQaMb,sybil,0.530,3,2,1,2,0.0039,66.7,3047245,19,0.000,Sybil cluster (19 wallets) | 0.0039 SOL avg,Funding cluster: 19 wallets; Micro-buys: 0.0039 SOL median
FKdmfN1oWR9aj9m9VQ3iNnzfRVJAcdZTfgC7tVv89zoi,sybil,0.519,11,7,4,6,0.0100,116.0,66667,18,0.000,Sybil cluster (18 wallets) | 0.0100 SOL avg,Funding cluster: 18 wallets; Micro-buys: 0.0100 SOL median
87gRhjzn84m4pgejLiSPwe2wNxanvpfQHRMPYZF7CcNA,sybil,0.519,4,2,2,2,0.0098,15.1,66666,18,0.000,Sybil cluster (18 wallets) | 0.0098 SOL avg,Funding cluster: 17 wallets; Micro-buys: 0.0098 SOL median
7EWQQqnimbFuJmdWrhnaz3d4H7m1JMamJNxawiq8JZVC,sybil,0.500,3,2,1,1,0.6019,1329.4,8333333,8,0.000,Sybil cluster (8 wallets) | 0.6019 SOL avg,Funding cluster: 8 wallets
6uwpbHyu4zWeir1JVjhTS8CBocYN9HCyLMyaLbvMZmkf,sybil,0.500,8,5,3,2,0.5052,257.5,1296167,14,0.000,Sybil cluster (14 wallets) | 0.5052 SOL avg,Funding cluster: 14 wallets
66B6sMc1uLZjnMsDCz1y9oxN52hKCT5QNWpP1uhQH15A,deployer,1.000,16,9,7,5,0.6584,153.9,7006967,13,0.000,Deployer (5 tokens),Created 4 token(s)
2CfqVvw5GLxD8apiyyuWVJVjBPQ5riTwnqhLdcjM7p7j,sybil,0.536,4,1,3,2,0.0010,4438.2,0,15,0.000,Sybil cluster (15 wallets) | 0.0010 SOL avg,Funding cluster: 15 wallets; Micro-buys: 0.0010 SOL median
B6sRuXH5sn9AcWKtKpksqvmHoucj4GWjeRJwHSuEE4rx,deployer,1.000,19,9,10,9,3.0000,28.1,3222806,1,0.000,Deployer (9 tokens),Created 9 token(s)
6m6iReUWyyPoyAycZSBeLpdSVoi6knpgQR22rZsCtERB,sybil,0.526,15,8,7,6,0.0123,113.7,119333,15,0.000,Sybil cluster (15 wallets) | 0.0123 SOL avg,Funding cluster: 15 wallets; Micro-buys: 0.0128 SOL median; Concentrated volume: 100.0% in smallest 8 buys
8LtZX9vGMpNgXfiP9MKF88aHR6LaB8DKZyXW9QxdsABg,deployer,1.000,1,1,0,1,0.4000,0.0,100000,5,0.000,Deployer (1 tokens),Created 1 token(s)
HAU24GohnwzkKzuaRFhFbDuC6PqthrA9ZEGA1ALLjLj7,sybil,0.500,9,5,4,3,0.0418,170.3,5638554,10,0.000,Sybil cluster (10 wallets) | 0.0418 SOL avg,Funding cluster: 10 wallets
7yxrJKMM8oUSxfMsWbxr3nQLUFdAPnMaqcSCNEz8RZcM,sybil,0.526,18,9,9,9,0.0141,70.4,599999,11,0.000,Sybil cluster (11 wallets) | 0.0141 SOL avg,Funding cluster: 11 wallets; Micro-buys: 0.0127 SOL median; Concentrated volume: 86.9% in smallest 8 buys
7aqq4bJcLKM7S5AhVLWMsqhudNsrWqJ5AdJvZEtMfL45,metric_bot,0.526,10,5,5,5,0.1448,56.1,1000000,6,0.400,Metric bot (40% burst-triggered) | 56s hold,
bossXUeLVJENKHJNSUVBT7uY8sgeaL4QSKaUKwmL2t3,sybil,0.500,6,3,3,2,0.7058,60.0,13459349,9,0.000,Sybil cluster (9 wallets) | 0.7058 SOL avg,Funding cluster: 9 wallets
GXuX1D2x5XPwNxtAnZtibuPdhZFqTpUPTB4LEzgrKMvd,metric_bot,0.579,6,3,3,3,0.1327,153.6,8333333,1,0.667,Metric bot (67% burst-triggered) | 154s hold,Template CU: variance=0
6z8YLhXibPUe2QT2NpNMtAUyoVR5HdwPZCVVADs9PwW7,sybil,0.500,3,3,0,1,0.6104,0.0,8333333,11,0.000,Sybil cluster (11 wallets) | 0.6104 SOL avg,Funding cluster: 11 wallets
7xPhgDDTBvv2vUYVFXBUPZ9dump67RfFxAi6VaGCUprD,sybil,0.523,4,2,2,3,0.0079,63.7,1000000,25,0.000,Sybil cluster (25 wallets) | 0.0079 SOL avg,Funding cluster: 25 wallets; Micro-buys: 0.0079 SOL median
9DDegaSzUurwg2ihYW2XokTF7H5UpDs2GS6gom7hMVBH,sybil,0.500,9,6,3,3,0.0980,1548.7,1000000,8,0.000,Sybil cluster (8 wallets) | 0.0980 SOL avg,Funding cluster: 8 wallets
C3E7eG2WgJR1verSFif5AgoPyGRKXwcZp4KwuKtYWguf,sybil,0.500,3,2,1,2,0.0404,4364.0,1000000,11,0.000,Sybil cluster (11 wallets) | 0.0404 SOL avg,Funding cluster: 11 wallets
Fu4CBzMQKm3uSAVFRMgRDxY2Z8Xtzu51WqnEByR9fApP,metric_bot,0.547,14,7,7,2,0.1956,20.9,6666666,3,0.857,Metric bot (86% burst-triggered) | 21s hold,Burst-triggered: 6/7 buys after bursts; Template CU: variance=0; Fast flips: 20.9s median hold
8L1LnVmY8mCbAoaPEZwqHLZ33GaYvkxsR3dYVdzHT33S,metric_bot,0.503,12,6,6,6,0.2802,123.9,150221,3,0.667,Metric bot (67% burst-triggered) | 124s hold,
CSMQnkGmEfKkRuciygtvouN9WXWktCPczan7pNcDkL9v,sybil,0.500,9,4,5,5,0.0281,541.8,444652,28,0.000,Sybil cluster (28 wallets) | 0.0281 SOL avg,Funding cluster: 28 wallets
HpABmhMZDhb9u3Jfe4eQB3D5b3egeYkv7MdxaqB2d4dD,sybil,0.500,5,3,2,3,0.1085,3125.0,9761091,13,0.000,Sybil cluster (13 wallets) | 0.1085 SOL avg,Funding cluster: 13 wallets
J2e3UuovGU65TdLANJQ6zKxBnGzCZFZ7iJHLvKPGVMge,deployer,1.000,4,2,2,2,0.2204,928.6,6499999,8,0.000,Deployer (2 tokens),Created 1 token(s)
6WFuPd4ZHim1cr6ofL8u5e3PS3gFBSnTgBjhkiT3ESMH,sybil,0.500,7,6,1,1,0.3225,6973.7,8333333,12,0.000,Sybil cluster (12 wallets) | 0.3225 SOL avg,Funding cluster: 12 wallets
2u13iLvHxeqLxpm5DZShqDWvK1d8eN72CE6bQheCLznC,deployer,1.000,3,1,2,1,4.7500,3.9,7971035,1,0.000,Deployer (1 tokens),Created 1 token(s)
BUvx9N4KPRsPxcW3YsSdAfJMqu6YKezQQeAfGiPrSBZK,deployer,1.000,2,1,1,1,1.4000,30.2,55000,1,0.000,Deployer (1 tokens),Created 1 token(s)
66fFCSaPJ6PK6W8Xu4hhT7stMrYaLdJgpHjrAZY8Uzmk,sybil,0.500,6,3,3,3,0.1141,326.9,6666666,24,0.000,Sybil cluster (24 wallets) | 0.1141 SOL avg,Funding cluster: 24 wallets
Adxi2Pndi3A7MU1U2RLSnUqt5W9Zf1MmXtDLiviVb6nW,deployer,1.000,13,7,6,2,0.1453,85.1,7743589,19,0.000,Deployer (2 tokens),Created 1 token(s)
9KaxpzxQFuApNATYR4BDRmQZi8vJzWEzgvcNgmLWCeT9,metric_bot,0.524,13,6,7,7,0.2937,79.6,1224995,7,1.000,Metric bot (100% burst-triggered) | 80s hold,Burst-triggered: 6/6 buys after bursts
DoA7xJ3EehF8oDjkZBNm2oLrVYNxsbvPwvDEvBoECHFm,sybil,0.508,40,21,19,17,0.0928,67.8,17549887,12,0.000,Sybil cluster (12 wallets) | 0.0928 SOL avg,Funding cluster: 12 wallets
9zLtV571uj3WXapbJmzJCkVRrCfPRFTFg8UGTh5KXccD,metric_bot,0.524,6,3,3,1,0.8520,78.3,2829892,6,1.000,Metric bot (100% burst-triggered) | 78s hold,
7URcd3BHQ6qdMyAAtfZzri7w7kSKZj8ph42QkNq5b5wi,deployer,1.000,4,2,2,2,0.1481,79.5,4751516,1,0.000,Deployer (2 tokens),Created 2 token(s)
Ba5c9gcPPKcM5XnUZYM1vNkjjctxkYWL119sD6FToxxB,metric_bot,0.521,11,7,4,3,0.0225,1466.7,4292873,4,0.429,Metric bot (43% burst-triggered) | 1467s hold,
2twTW3BnevmQPCssWjug7k8Dk6g6sj6m2hqqFSRAa8Zh,sybil,0.500,8,4,4,4,0.3007,190.5,382190,18,0.000,Sybil cluster (18 wallets) | 0.3007 SOL avg,Funding cluster: 18 wallets
FgmdE6RuS3kUxtkY2nkYFuJRym6VtJYnzBVzRJ5QRTyS,sybil,0.500,4,2,2,1,0.1901,2694.1,15416964,12,0.000,Sybil cluster (12 wallets) | 0.1901 SOL avg,Funding cluster: 12 wallets
4g7hKwNZvhjinC3Vxvb2d7cBtnbVZkTv5J3mzoMFBCsD,sybil,0.500,10,6,4,3,0.1552,345.2,27612751,12,0.000,Sybil cluster (12 wallets) | 0.1552 SOL avg,Funding cluster: 12 wallets
8SHJi6qwCcAFYfC8WkNgNVGz3n7PmJFbqn1PEQV9xTcF,sybil,0.500,8,4,4,4,0.2500,96.4,6283173,12,0.000,Sybil cluster (12 wallets) | 0.2500 SOL avg,Funding cluster: 12 wallets
24oX4wuBiDcg9CcUE9xsr2oQHbAhfZeg5q4Lsb7x6Pp6,sybil,0.500,8,4,4,4,0.1000,473.1,2181441,12,0.000,Sybil cluster (12 wallets) | 0.1000 SOL avg,Funding cluster: 12 wallets
9VaTAuXjAWkc99cQAxy4r4E5624LST7pPAaDnn3owLDQ,metric_bot,0.537,33,19,14,11,1.1377,153.0,400000,4,0.737,Metric bot (74% burst-triggered) | 153s hold,Burst-triggered: 14/19 buys after bursts; Template CU: variance=0
F8j452RKBkm573xG7SaPduJQgeEpwG7HMTfC2AdXQGjs,metric_bot,0.528,7,3,4,3,0.0206,18.5,127161,4,0.667,Metric bot (67% burst-triggered) | 18s hold,Fast flips: 18.5s median hold
BmMPVmuVUzDS6MRfJccDGPjsY1ywAF2UZRC9T4iQuPDp,metric_bot,0.524,7,4,3,1,0.4156,554.1,4163801,1,1.000,Metric bot (100% burst-triggered) | 554s hold,
DWZPBhCc7bfct14wN2QaJwdnsiqzt5wXNUvrYt1dzLze,deployer,1.000,8,4,4,4,0.6864,42.2,6294205,2,0.000,Deployer (4 tokens),Created 2 token(s)
7ofVMTZGbueiiykUG57sL4ePbHUy16efhuhtjRJbmx6n,deployer,1.000,9,2,7,2,2.6500,2.1,116806,6,0.000,Deployer (2 tokens),Created 2 token(s)
GV2xwrDCsq5Rf6XUX2gQEQ2MKhP9wxsLhfEdJiNkjf83,sybil,0.512,19,10,9,7,0.0937,80.5,208213,16,0.000,Sybil cluster (16 wallets) | 0.0937 SOL avg,Funding cluster: 16 wallets; Concentrated volume: 72.2% in smallest 8 buys
ApHsV94qXTVXn2gyPYPoSTw8d2FctVdHc9hRFnpzXQvF,metric_bot,0.501,6,3,3,2,0.9869,33.1,120090,6,0.667,Metric bot (67% burst-triggered) | 33s hold,
ANWkKGUf1ackXZw7miVoKkvGZAKm2FmYAcNBxVkwrbMJ,metric_bot,0.501,6,3,3,2,0.9340,32.4,120090,6,0.667,Metric bot (67% burst-triggered) | 32s hold,
7ymUia32uTxXyaJzo6nhEtaX5LxwNM3A7yckPEsTvTBi,sybil,0.500,8,4,4,4,0.3683,36.7,7914547,15,0.000,Sybil cluster (15 wallets) | 0.3683 SOL avg,Funding cluster: 15 wallets
Gvcpgv8rdS7S9SVPAo9yALJpy47DtVm78pYgXFrCZdMU,metric_bot,0.543,14,6,8,4,1.6294,124.9,5549032,1,0.167,Metric bot (17% burst-triggered) | 125s hold,
HQqgYEAdHL8Zp4cNkzokq5f3pJUAF83vMUCapLoBS4KB,sybil,0.510,30,16,14,7,0.3208,59.6,5383093,14,0.000,Sybil cluster (14 wallets) | 0.3208 SOL avg,Funding cluster: 14 wallets
AkW4N2Fp9omY5tiZvP9GpTjwrqDigF1XPD76VCEEHuKZ,deployer,1.000,2,1,1,1,0.9866,216.8,550000,1,0.000,Deployer (1 tokens),Created 1 token(s)
mtPVNgyvu7gKT1kPfVWMkLjgwB6fWJTY5feVaCEQM3M,metric_bot,0.517,7,5,2,3,0.1772,12.8,5942857,1,0.400,Metric bot (40% burst-triggered) | 13s hold,
rerxA6m1oGcy4gydHRZTnY4MQULuAzHaxJ7zsEtgmGV,metric_bot,0.501,18,10,8,6,0.5481,207.5,36676997,4,0.400,Metric bot (40% burst-triggered) | 207s hold,
9m9h3SwaUWEj2XnA1LxYWotpyA7BZ2JsoNUD3rMKf7zg,sybil,0.536,5,2,3,3,0.0010,53.4,6666666,15,0.000,Sybil cluster (15 wallets) | 0.0010 SOL avg,Funding cluster: 15 wallets; Micro-buys: 0.0010 SOL median
4Pm6bfRhbmNanaHyWrrTqv9TA49B24H8LEDNTKbLBY8o,sybil,0.500,6,4,2,2,0.5526,739.6,243555,26,0.000,Sybil cluster (26 wallets) | 0.5526 SOL avg,Funding cluster: 26 wallets
A8ykZzCM2WMZ1aUpNdb9qY1DzRvFhKb3i64zMdmgRBCs,sybil,0.500,3,1,2,2,0.8000,240.7,331874,15,0.000,Sybil cluster (15 wallets) | 0.8000 SOL avg,Funding cluster: 10 wallets
GmN6P651Y3TVDKeiEsg2mrrxC2ZgKnM38Ptq1nLzqmbq,metric_bot,0.506,19,16,3,4,0.0641,360.5,731715,5,0.625,Metric bot (62% burst-triggered) | 361s hold,
3m3SpUsWbxzMCRBwMzS9Cc5wDtEQNTAhzbw7P441Mj2k,sybil,0.512,16,10,6,3,0.4400,800.6,4999999,12,0.000,Sybil cluster (12 wallets) | 0.4400 SOL avg,Funding cluster: 12 wallets; Concentrated volume: 55.6% in smallest 8 buys
NKUUTyyHhfq3DZtPfpx1AFGhRjUhqJ2f6kmVMvAuJxY,sybil,0.500,13,7,6,6,0.0472,113.9,10441303,10,0.000,Sybil cluster (10 wallets) | 0.0472 SOL avg,Funding cluster: 10 wallets
85vvDe5G86oqSa479k1ofsVwBdriYGYK7x86GZBNQ6qi,sybil,0.500,4,2,2,2,0.7333,12.1,6666666,11,0.000,Sybil cluster (11 wallets) | 0.7333 SOL avg,Funding cluster: 11 wallets
7shGNJa45mwkFTYGBs1Dp2uqxqqBjRc6SHpZpyeKqW3Y,metric_bot,0.538,5,4,1,3,0.0495,444.0,1000000,2,0.750,Metric bot (75% burst-triggered) | 444s hold,Template CU: variance=0
Ayn9SbrLkkvfurctvYPiBtBU845Yd29Qsv3eC9h5zFYN,metric_bot,0.529,14,3,11,12,0.0030,138.2,143349,1,1.000,Metric bot (100% burst-triggered) | 138s hold,
HmharbsT1sfK18nStwLKpit2apiSCEyTDsfsQTvE4KZA,sybil,0.505,30,18,12,6,0.0743,631.2,666666,15,0.000,Sybil cluster (15 wallets) | 0.0743 SOL avg,Funding cluster: 15 wallets
A1tuJmGUG3jiTkphQ7vRTg25ZJXjub1yVNRTcturtpMw,sybil,0.500,10,5,5,4,0.1509,85.4,3666666,30,0.000,Sybil cluster (30 wallets) | 0.1509 SOL avg,Funding cluster: 30 wallets
8bfjtjLVq4GGH8wQmtgA13dSayr4YS7rRvBUptGMNCw6,deployer,1.000,13,7,6,1,0.0024,316.6,538461,1,0.000,Deployer (1 tokens),Created 1 token(s)
GoVooq6VXinZdndLZSqKxcvuAqKQoxWh2TvCx2GkJVkZ,sybil,0.500,3,1,2,2,0.2444,51.3,666666,16,0.000,Sybil cluster (16 wallets) | 0.2444 SOL avg,Funding cluster: 11 wallets
AWmA47YFcTSeTKfjn6nwhWm9GVncWuALP3mxCj2mQJYZ,deployer,1.000,22,10,12,10,1.8005,6.2,2036363,3,0.000,Deployer (10 tokens),Created 4 token(s)
9D1ApnMgRU4rS8HarKSnc7Vbj44NGMczdu13LkABonWM,sybil,0.500,14,7,7,7,1.1078,14.5,2046666,11,0.000,Sybil cluster (11 wallets) | 1.1078 SOL avg,Funding cluster: 11 wallets
2EMYBxHtiYiiFeU2GYH5u55tuo8vZeCJbk8uqjUZvejL,sybil,0.500,5,3,2,3,0.0378,2161.6,1000000,14,0.000,Sybil cluster (14 wallets) | 0.0378 SOL avg,Funding cluster: 14 wallets
Em3Kv6xYYD64SQpXCo1ns8MdWnViZTB7d6RhpmEPiAHB,sybil,0.504,3,2,1,1,1.2222,989.6,42222222,17,0.000,Sybil cluster (17 wallets) | 1.2222 SOL avg,Funding cluster: 17 wallets
CF2nVmiQe6E78xHz6WWMSzaAMCMDrefiiBGVrh8zRoUT,metric_bot,0.538,7,4,3,3,0.0978,457.6,6666666,1,0.750,Metric bot (75% burst-triggered) | 458s hold,Template CU: variance=0
siQesWruYy4hpYWYSSj7MkqePvFxW54odTHCK9fe8ze,sybil,0.500,9,6,3,1,0.9289,482.0,30296296,27,0.000,Sybil cluster (27 wallets) | 0.9289 SOL avg,Funding cluster: 27 wallets
FmosfYnva1n18mrAKJP9SYsu7dbGqf4qnyyK7n9Cob4t,sybil,0.500,5,4,1,1,0.8311,797.5,38599999,16,0.000,Sybil cluster (16 wallets) | 0.8311 SOL avg,Funding cluster: 16 wallets
EpESCSV5xJUR6brrLwrkdKmhVw6w66rZhqf5PA5FExT7,metric_bot,0.525,6,3,3,3,0.0184,110.6,1000000,1,0.333,Metric bot (33% burst-triggered) | 111s hold,Consistent delay: std=0.00s; Template CU: variance=0
4aC7sBPthqQcwrLaqQdpcqVEfvMMJ6oxNmXuW93MApX8,deployer,1.000,1,1,0,1,0.0000,0.0,1333333,1,0.000,Deployer (1 tokens),Created 1 token(s)
6aBvMQPxBZfLabH5TbAPZF8LqGZ3rhTuD9iKoXdUzMXB,deployer,1.000,2,1,1,1,1.4000,25.6,55000,5,0.000,Deployer (1 tokens),Created 1 token(s)
B3PyUjCaRnF5AG5w5BBTiabYH8xBpb8AABBufpXfydkE,sybil,0.519,6,3,3,2,0.0115,311.7,4813017,16,0.000,Sybil cluster (16 wallets) | 0.0115 SOL avg,Funding cluster: 16 wallets; Micro-buys: 0.0099 SOL median
47aFsr2RD32Kofnx7goW2VmqHBYVGAEp7G7wupGD5pqT,deployer,1.000,3,1,2,1,1.5000,9.9,70000,5,0.000,Deployer (1 tokens),Created 1 token(s)
HV8Z1Wxyr1nRvr7Z6JWyQ95uBoGvRMib4W3hPiETh1Dk,metric_bot,0.514,17,8,9,7,1.2732,81.2,32506,1,0.125,Metric bot (12% burst-triggered) | 81s hold,Template timing: CV=0.32; Consistent delay: std=0.00s
5gbezRhxBcrVVzCEWym76tMisTtsH3px49dYpENrmpbr,metric_bot,0.513,14,8,6,7,1.3817,99.8,34030,1,0.125,Metric bot (12% burst-triggered) | 100s hold,Template timing: CV=0.33; Consistent delay: std=0.00s
ABaxPuxiLhYPpK4q5mfqp3yqPiJcr46SBidYqVymHRsD,metric_bot,0.514,13,8,5,7,1.1832,127.1,19728,1,0.125,Metric bot (12% burst-triggered) | 127s hold,Template timing: CV=0.32; Consistent delay: std=0.00s
BX4sARcz4JuZgNpMB8VEo9vNLuMKZwdB9aAa1MXWFWtp,sybil,0.500,7,4,3,3,0.0319,3287.7,249952,15,0.000,Sybil cluster (15 wallets) | 0.0319 SOL avg,Funding cluster: 15 wallets
6eh9JesYW6Lnfr3vRc6EcWa36BKrB4LtKp2P6PWnZKY9,sybil,0.500,7,4,3,3,0.0455,187.4,6666666,9,0.000,Sybil cluster (9 wallets) | 0.0455 SOL avg,Funding cluster: 9 wallets
CDRQpGreeeuADJWDjfuYJAUTTtUCS6NEdT1hMRKkPikK,metric_bot,0.518,5,5,0,5,0.8222,0.0,237011,1,0.600,Metric bot (60% burst-triggered) | 0s hold,
2TZF7ycCpPaLVGZFZhAcaueq5G2fyvMKnBHZRz4VtnAg,sybil,0.507,22,15,7,1,0.2510,582.3,66666,17,0.000,Sybil cluster (17 wallets) | 0.2510 SOL avg,Funding cluster: 17 wallets
3FCNPemLPPU3fgFYHtVGiigMoJfpDaK3MveSRGZTZh28,sybil,0.502,35,20,15,12,0.0850,130.8,1000000,27,0.000,Sybil cluster (27 wallets) | 0.0850 SOL avg,Funding cluster: 27 wallets
2B3uncRaKiGECdVj1YQN68NPf5Q9ws3SJSGhVaHpzfVd,sybil,0.500,4,2,2,1,0.9891,33.9,120090,26,0.000,Sybil cluster (26 wallets) | 0.9891 SOL avg,Funding cluster: 25 wallets
GNhpudV9ZkfAeMPMEZy2RQBgL3Dr3jNdqxYzFL8B5DtZ,sybil,0.500,4,2,2,1,0.9462,30.2,120090,26,0.000,Sybil cluster (26 wallets) | 0.9462 SOL avg,Funding cluster: 25 wallets
AQukgNTWyUJYXsBVcMUv4HWzEuVDnQ4xrsXAmJ21JyuE,deployer,1.000,3,1,2,1,1.4000,34.7,70000,7,0.000,Deployer (1 tokens),Created 1 token(s)
HKPQVkHd4cGRusYpwPHCZHmAFcDNZDzgUXH5QBPLsjYs,sybil,0.500,11,6,5,5,1.0208,134.7,92306,26,0.000,Sybil cluster (26 wallets) | 1.0208 SOL avg,Funding cluster: 26 wallets
5RMGfn22iG4UuJonCBjyuPMZWsSEMprHirgaEzWMLDRr,sybil,0.500,11,6,5,5,0.9667,117.1,59113,26,0.000,Sybil cluster (26 wallets) | 0.9667 SOL avg,Funding cluster: 26 wallets
2uK1DR3sLszL2mv5bioukq12hJ6gTnGt8PPYxFpy3Mkd,sybil,0.500,11,6,5,5,1.0718,147.8,56072,26,0.000,Sybil cluster (26 wallets) | 1.0718 SOL avg,Funding cluster: 26 wallets
B7VQeEGM9JSkYnDUnncKUUr8AmXRcj6NooPJFVAAsMJY,sybil,0.500,10,5,5,5,1.0810,113.0,53291,26,0.000,Sybil cluster (26 wallets) | 1.0810 SOL avg,Funding cluster: 26 wallets
6zzs44dh5JP2sov3YGJk8BN26pECb97AvyRQcDMHaRyp,deployer,1.000,15,14,1,1,0.0226,1801.0,7844444,22,0.000,Deployer (1 tokens),Created 1 token(s)
7XZekrPf3qBq1P5BNLAuyiqb5Ea8T4BBpXL9VKcquKQv,sybil,0.500,7,4,3,4,0.0565,357.9,8333333,21,0.000,Sybil cluster (21 wallets) | 0.0565 SOL avg,Funding cluster: 21 wallets
FW5FmHmcP2SuvMWBLgyJAKJMgdq5enEoYmHS7scoqFmX,sybil,0.515,23,22,1,5,0.0879,103.9,146350,8,0.000,Sybil cluster (8 wallets) | 0.0879 SOL avg,Funding cluster: 8 wallets; Micro-buys: 0.0129 SOL median
HRZs2BsXRam4a7XxpkxGQAGW7yKnov7ZbWRH8A1q86wW,sybil,0.530,21,13,8,5,0.0143,73.8,66666,20,0.000,Sybil cluster (20 wallets) | 0.0143 SOL avg,Funding cluster: 20 wallets; Micro-buys: 0.0098 SOL median
HrmCGpwpkUoS3ggbUVncxcFeP8e61f2q46ezUfdEuLvj,deployer,1.000,2,1,1,1,0.7901,176.7,4666666,1,0.000,Deployer (1 tokens),Created 1 token(s)
AMsm2sgsUrXvqtgTEHFQhVWpeHu6eNceKYqYNMw5hUcR,sybil,0.506,34,20,14,13,0.0833,36.7,6383393,19,0.000,Sybil cluster (19 wallets) | 0.0833 SOL avg,Funding cluster: 19 wallets
HkzMihbEqTuJkHyQAtdjC3VxnrMRS1r5dXiE62z1QbCR,sybil,0.500,7,6,1,5,0.3948,238.1,168591,9,0.000,Sybil cluster (9 wallets) | 0.3948 SOL avg,Funding cluster: 9 wallets
4AJw2ySDEEACGAXBr3TmtSem4rmo3BmykVWBQ4N3Jek6,metric_bot,0.512,8,7,1,7,0.5410,199.3,211083,1,0.286,Metric bot (29% burst-triggered) | 199s hold,
nCs6htrtAeRRkn2nKsv1Z5zBDTmfKw8W1c4XqHsHXVW,sybil,0.500,5,3,2,2,0.8230,463.9,8333333,10,0.000,Sybil cluster (10 wallets) | 0.8230 SOL avg,Funding cluster: 10 wallets
FeYxYRqnrbwBvWsc4a9CttbQqkEmRDsdB7KZNgsAvPRu,metric_bot,0.505,23,14,9,9,0.0772,156.5,1000000,1,0.571,Metric bot (57% burst-triggered) | 156s hold,Burst-triggered: 8/14 buys after bursts; Template CU: variance=0
j2pneYcDFjLQxrihWk6WBHYsLJSXs3tCeFMEZ1yLxQk,deployer,1.000,2,1,1,1,0.6900,5.6,55000,1,0.000,Deployer (1 tokens),Created 1 token(s)
3CzxpJWHRewQpayoxiWfAAUzekgdFBxQ7iZXschzjaPa,metric_bot,0.522,8,7,1,7,0.5350,194.0,223804,1,0.286,Metric bot (29% burst-triggered) | 194s hold,
4x1iAGLnS1sGwViidaszmyS44r5sasVt3n9wJ3xoatqE,sybil,0.500,8,5,3,5,0.3616,173.3,190448,8,0.000,Sybil cluster (8 wallets) | 0.3616 SOL avg,Funding cluster: 8 wallets
DrM7o5xsCEBqg5gz22ziBpDWbrX4tG2GP8W3MHiPKoB2,deployer,1.000,2,1,1,1,1.2430,4.2,55000,4,0.000,Deployer (1 tokens),Created 1 token(s)
DueLKVJAMMTeZjYRD92faWwo29Jy8wPk4LSchd9yZ6eS,metric_bot,0.511,8,7,1,7,0.4924,190.9,257077,1,0.286,Metric bot (29% burst-triggered) | 191s hold,Template timing: CV=0.28; Consistent delay: std=0.14s
3zxdd2oek5nWWAzmpLfENbubfYDbj5r2sTvdFnsCXxzG,metric_bot,0.501,7,6,1,5,0.3428,183.1,220056,1,0.333,Metric bot (33% burst-triggered) | 183s hold,
EKnHbv7NEeKgsUwC1QjYrZ8LFgPmv3mXqZ75LyJPgdCJ,deployer,1.000,2,1,1,1,0.9877,71.8,4250029,1,0.000,Deployer (1 tokens),Created 1 token(s)
FFpn7czJg2F8JY8dDyzwPnqUejVjYmKNEpsWLE81A62f,metric_bot,0.519,8,6,2,5,0.3655,212.0,181203,1,0.167,Metric bot (17% burst-triggered) | 212s hold,
